,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
10,2021-08-03,08:30:00,1.85935,2.0917,1.9937500000000001,1.86565,2.316666666666667,2.1854333333333336,2.3646,2.13125,2.0187666666666666,2.3041666666666667,2.195866666666667,2.1688,2.0521333333333334,2.1333333333333333,2.0250000000000004,2.2625,2.4875333333333334,2.522933333333333,2.5125333333333333,2.59375,2.48125,2.3666666666666667,2.4042,2.3062666666666667,2.69375,2.3969,2.5250333333333335,2.74065,2.3417,2.4917000000000002,2.3781499999999998,2.504166666666667,2.5208666666666666,2.7438,2.3938,2.4594,2.585975,2.4021000000000003,2.2792,2.5812666666666666,2.57505,2.45,2.58755,2.508366666666667,2.4291666666666667,2.522933333333333,2.4687666666666668,2.6458666666666666
11,2021-08-03,08:45:00,2.3896,2.3041666666666667,2.3312333333333335,2.0734500000000002,2.1896,2.48435,2.4917,2.2531499999999998,2.2208333333333337,2.360466666666667,2.1625333333333336,2.0500000000000003,1.995866666666667,2.2479,1.9896,2.3875,2.6437666666666666,2.320866666666667,2.4640500000000003,2.7229333333333336,2.2125,2.3333,2.625,2.55,2.5021333333333335,2.4270666666666667,2.4125333333333336,2.4604333333333335,2.3146,2.3000000000000003,2.4396,2.129166666666667,2.5791999999999997,2.379166666666667,2.5656499999999998,2.2563,2.18755,2.2020666666666666,2.4896,2.4833333333333334,2.4354,2.48125,2.6166666666666667,2.3937666666666666,2.4937666666666667,2.3969,2.07815,2.5542000000000002
12,2021-08-03,09:00:00,3.4313000000000002,3.3729,4.4728666666666665,4.270866666666667,4.0969,3.2208333333333337,3.570866666666666,4.366666666666666,4.8167,3.6208666666666667,3.9719,4.1188,3.4,3.3541666666666665,4.3,4.3156,3.3312666666666666,3.0844,5.85,3.6542,5.074999999999999,3.391666666666667,4.5854333333333335,4.01565,3.828125,5.118733333333333,5.1562,4.66565,4.65315,4.656266666666666,4.383333333333334,4.762499999999999,4.25,3.3208333333333333,4.0625,4.672933333333334,5.44065,5.3292,3.66565,4.531233333333334,3.891666666666667,4.6030999999999995,4.0104,3.818766666666667,4.156266666666666,5.1469000000000005,5.39065,3.9041999999999994
13,2021-08-03,09:15:00,2.8729333333333336,3.4062666666666668,2.9104000000000005,2.6688,5.4063,2.9083666666666663,4.206266666666667,3.085433333333333,3.3708333333333336,2.9499999999999997,3.0125333333333337,2.70935,2.720866666666667,3.366666666666667,3.108333333333333,3.3188,4.1771,2.9562666666666666,2.977133333333333,3.0812666666666666,4.091666666666667,2.8344,4.283333333333333,3.9396,3.0656499999999998,4.327100000000001,3.0625,3.975,4.0229333333333335,3.7479333333333336,2.9604666666666666,2.9917000000000002,3.0375,3.8667000000000002,3.2625333333333337,3.1375,3.0219,3.3166999999999995,3.056266666666667,3.2167,2.985433333333333,3.8104333333333336,3.1062666666666665,3.3646,2.8791666666666664,3.381266666666667,4.391666666666667,4.464566666666666
14,2021-08-03,09:30:00,7.75,7.608366666666666,8.275,7.091633333333334,6.3375,8.041666666666666,7.449966666666666,7.798450000000001,7.137499999999999,8.045866666666667,7.979133333333333,7.808366666666667,7.9875,7.2791999999999994,7.170350000000001,8.27815,8.402099999999999,8.458366666666665,8.378150000000002,8.6938,7.40315,8.4521,8.3188,8.316699999999999,8.36875,8.425,8.479199999999999,8.500033333333334,8.4438,8.400033333333333,8.133366666666667,8.26875,7.741666666666667,8.20625,7.8719,8.158333333333333,7.8125,7.5031,8.8313,8.822933333333333,8.709399999999999,8.550033333333333,7.5,8.643766666666666,8.16875,8.09065,7.96565,8.1188
15,2021-08-03,09:45:00,5.77505,6.8104000000000005,6.5625333333333336,5.2312666666666665,6.952100000000001,6.635433333333334,7.25935,7.9594,6.708333333333333,7.884399999999999,6.4979000000000005,6.728149999999999,6.260433333333334,6.2520999999999995,5.08125,6.002066666666667,7.0,7.6,7.712533333333333,7.5625,6.754166666666666,7.4604333333333335,6.4813,6.931266666666667,7.160433333333333,5.2812,7.858366666666666,8.45315,6.2875000000000005,6.668733333333333,5.993766666666667,7.585433333333334,8.4625,7.068766666666666,7.1188,6.641666666666667,7.8969,7.610433333333333,8.7375,8.34065,4.9875,5.9938,8.8188,7.260466666666666,7.7719000000000005,5.8281,7.043733333333333,6.712533333333333
16,2021-08-03,10:00:00,6.9042,8.03125,8.285433333333332,7.7124999999999995,8.8469,7.425,7.822933333333334,8.9625,7.866666666666667,6.51875,7.8969000000000005,7.52815,8.4344,8.535433333333334,6.8354,7.614633333333334,8.191666666666665,7.775033333333333,9.18125,8.1094,6.96875,7.202099999999999,8.960433333333333,7.133333333333334,8.487533333333333,9.050033333333333,7.825,9.40315,8.281266666666667,6.633333333333333,9.003150000000002,7.483333333333334,7.387533333333334,7.083333333333333,7.285433333333333,6.333366666666667,8.606233333333334,7.3812750000000005,6.3958,8.96565,8.137533333333332,8.287533333333334,8.412500000000001,7.765625,7.922933333333333,9.106266666666667,7.6125,7.21565
17,2021-08-03,10:15:00,8.675,7.820833333333333,8.18125,5.802066666666666,7.9437750000000005,6.275000000000001,9.05,7.40935,7.6000000000000005,8.260950000000001,6.656266666666667,3.7656,6.231266666666667,7.3104000000000005,6.735433333333333,8.402133333333333,8.075000000000001,8.512533333333334,8.475,7.8396,7.2562999999999995,7.050050000000001,6.6219,7.9146,6.15,8.920833333333333,7.008333333333333,8.1792,7.325,7.9646,5.639599999999999,6.3375,6.737500000000001,6.8094,7.20935,7.175,7.8406,8.068766666666667,8.258333333333333,5.8792,6.756233333333334,9.21565,8.34065,6.74375,8.820866666666667,8.347933333333332,9.29685,6.422933333333333
18,2021-08-03,10:30:00,5.472933333333333,6.145833333333333,6.3875,4.420866666666667,5.42185,4.431266666666667,6.293733333333333,6.083333333333333,4.71255,4.8344000000000005,5.685433333333333,5.010433333333333,5.020866666666667,4.16875,6.241666666666667,4.9229,4.853149999999999,4.279133333333333,6.452100000000001,6.5396,6.266666666666666,6.7604,6.5312,4.7270666666666665,4.8031500000000005,5.5625,4.5479666666666665,8.3781,6.31565,7.129166666666666,6.1499999999999995,6.94685,6.860433333333333,5.1343499999999995,7.043733333333333,5.5188,5.8203,3.7375499999999997,5.45935,6.604166666666667,4.64685,8.1344,5.76875,7.045833333333333,7.216666666666666,7.795866666666666,5.6250333333333336,6.1521
19,2021-08-03,10:45:00,8.3813,8.435433333333334,8.2542,8.09685,8.722933333333334,8.637500000000001,8.670866666666667,8.3271,8.604166666666666,8.556266666666666,8.31565,8.4469,8.250033333333333,8.400033333333335,8.20625,8.431266666666666,8.878150000000002,8.8063,8.97185,9.039075,8.935433333333334,8.9969,9.152099999999999,8.87815,8.997933333333334,8.7063,8.6562,9.20625,9.05005,9.020833333333334,9.08125,9.05,8.4875,9.1344,9.05,8.9521,8.6375,8.825033333333336,8.822966666666668,8.995833333333332,8.6438,8.887550000000001,8.9344,8.835433333333334,8.659400000000002,9.0781,8.6594,8.881266666666667
20,2021-08-03,11:00:00,8.987533333333333,9.3,9.035466666666666,8.9313,9.3667,9.297933333333333,9.3938,8.970325,8.946850000000001,9.27815,9.3,9.052100000000001,8.945866666666667,8.910433333333332,8.71565,9.3521,9.179675,9.352133333333333,9.418766666666668,9.409400000000002,9.331266666666666,9.59065,9.35,9.245866666666666,9.334399999999999,9.1438,9.316699999999999,9.634350000000001,9.1625,9.279166666666667,9.16875,9.3438,9.303149999999999,9.508366666666667,9.164633333333335,9.4917,9.440650000000002,9.275033333333333,9.4969,9.762550000000001,9.3781,9.462533333333333,9.3146,9.3042,9.2688,9.41565,9.47505,9.333366666666667
21,2021-08-03,11:15:00,8.7688,8.60935,8.654166666666667,7.767225,9.1271,8.677100000000001,0.0,8.606300000000001,8.900033333333333,8.910466666666666,8.69375,8.904200000000001,8.6125,8.281266666666667,7.543749999999999,8.858333333333333,7.3438,8.40935,8.895866666666668,8.8844,8.537533333333334,8.8313,8.958366666666667,8.7521,8.9521,8.875033333333334,8.847966666666666,9.10005,8.909400000000002,8.958366666666667,8.812533333333333,8.862533333333333,8.920833333333334,8.8813,8.3625,8.8875,8.931266666666666,8.879166666666666,8.434375,8.827100000000002,8.906266666666667,9.025,8.908366666666668,8.981300000000001,8.71565,8.7875,8.416666666666666,8.997933333333334
22,2021-08-03,11:30:00,7.4021,7.710433333333334,8.51875,7.0219000000000005,8.8813,7.975033333333333,8.047933333333333,7.504133333333333,7.75625,7.825,7.1156250000000005,7.381266666666666,6.604699999999999,7.4771,7.54685,6.962533333333333,7.260433333333334,8.129166666666668,7.9333,7.44065,7.681266666666667,7.375,6.729166666666667,7.7146,7.643766666666667,6.929166666666667,7.1375,7.606266666666667,7.831250000000001,8.075000000000001,7.550033333333334,5.95,7.0047,7.081233333333333,7.422933333333333,7.5396,7.527066666666667,7.202066666666667,7.610433333333333,7.012533333333334,7.35155,7.1354,6.8938,7.420866666666666,6.993733333333334,6.9395999999999995,8.04065,7.2271
23,2021-08-03,11:45:00,7.7500333333333336,8.426575,7.893766666666667,7.9771,8.460433333333333,8.243766666666666,7.9187666666666665,7.933333333333334,8.7292,8.550033333333333,9.14375,8.531266666666667,8.637500000000001,8.292175,8.7375,8.510433333333333,7.970833333333334,8.4125,8.2979,8.241666666666667,8.39375,7.866699999999999,8.1,7.85,8.54375,7.495833333333334,8.410433333333334,8.556266666666666,8.135433333333333,8.093766666666667,7.662533333333333,8.19375,8.9125,6.90315,7.8937,7.91875,7.7094,8.058366666666666,8.6813,8.77815,8.8219,7.7344,8.249966666666667,7.904166666666666,8.30625,8.356275,8.3125,8.277099999999999
24,2021-08-03,12:00:00,8.670833333333334,8.26565,8.909400000000002,8.797966666666666,8.733366666666667,9.16255,9.1896,8.9344,9.000033333333333,8.7594,9.206266666666668,8.997933333333334,7.97505,9.0312,8.743766666666668,9.022933333333334,8.70315,8.906266666666667,7.4375,8.716666666666667,7.6484749999999995,8.0969,8.935433333333334,8.429166666666667,8.8,8.791699999999999,8.72185,8.791699999999999,8.864600000000001,8.450033333333332,7.633366666666666,9.2063,8.747966666666668,8.31565,8.2969,8.856300000000001,8.4125,8.7594,8.810466666666668,8.9521,9.16565,9.134350000000001,8.5417,8.945866666666667,7.9906500000000005,8.40935,8.177100000000001,7.853149999999999
25,2021-08-03,12:15:00,5.285433333333334,5.27815,4.9344,6.4672,5.641666666666667,6.527066666666667,5.825033333333334,6.0625,6.2396,7.7479000000000005,6.0,4.9406,5.5604000000000005,5.712533333333333,5.166666666666667,6.746874999999999,5.1687666666666665,6.25005,5.245866666666667,5.375,3.7812,5.495833333333334,4.821899999999999,5.58125,6.077099999999999,4.814566666666667,5.1125,6.6917,5.708366666666667,4.9375,4.05,5.44375,4.6875333333333336,7.2969,5.925,4.995833333333333,5.5437666666666665,5.827100000000001,6.254166666666666,8.35,5.291666666666667,5.764633333333333,5.683333333333334,6.587500000000001,4.9015249999999995,5.8125,5.504166666666666,6.204166666666667
26,2021-08-03,12:30:00,5.15935,5.225033333333333,5.2708,4.6000499999999995,5.429133333333333,4.856266666666667,5.7749999999999995,4.893733333333333,5.1521,5.4594,5.3156,5.004166666666667,4.5,4.9875,5.70315,4.0062,4.908333333333333,4.40005,4.927066666666667,5.0167,4.5667,4.933366666666667,5.2,4.84065,5.03125,4.658333333333334,4.075,5.49375,5.120866666666667,5.222933333333334,4.5896,4.9729,5.093766666666666,5.264600000000001,4.475,5.06875,4.439566666666667,4.737533333333333,4.795866666666666,5.225,5.400033333333333,4.7708,5.054166666666667,5.360433333333333,5.05,5.029166666666667,4.6875333333333336,5.389633333333333
27,2021-08-03,12:45:00,4.915649999999999,3.660433333333333,3.825,2.8125,4.616666666666666,4.506233333333333,4.3792,3.8250000000000006,3.7271,3.075,4.5771,4.383333333333334,3.7624999999999997,3.9020999999999995,3.5375333333333336,3.9781,3.6979333333333337,3.6104,4.00625,3.658333333333333,5.10935,5.20005,3.88755,4.429166666666666,4.3396,4.0229,4.443766666666666,4.552066666666667,4.345833333333334,4.2937666666666665,5.043749999999999,3.9000000000000004,3.79685,3.7937250000000002,4.004133333333333,3.6896,3.8542,3.8854,4.06875,3.225,4.0917,3.98435,4.272966666666666,3.7854333333333336,3.6917000000000004,3.783333333333333,3.97815,3.929166666666667
28,2021-08-03,13:00:00,2.85,2.9291666666666667,2.7437333333333336,2.7687666666666666,3.1750000000000003,3.0646,3.1104333333333334,3.029166666666667,2.9146,2.983333333333333,3.1167000000000002,2.8156499999999998,2.7625333333333337,2.9292000000000002,2.712533333333333,3.0625,3.00625,2.9938,2.8208333333333333,2.9979333333333336,2.922933333333333,2.9458,2.9146,2.8395999999999995,2.9531,2.9813,2.881266666666667,3.1124666666666667,2.904166666666667,2.897933333333333,2.8604333333333334,2.860433333333333,2.84065,2.8156499999999998,2.7312999999999996,2.86565,3.0875,2.797966666666666,2.8771,3.0125333333333337,2.96875,3.00625,2.8771,2.9750333333333336,2.74065,3.0375,2.960433333333333,3.0375333333333336
29,2021-08-03,13:15:00,2.920833333333333,2.8271333333333337,2.75,2.8249999999999997,3.2625,3.1,3.3104333333333336,3.20625,2.86565,3.2396,3.3375,3.1708666666666665,2.9594,3.158366666666667,2.525,3.0437666666666665,2.868766666666667,2.866666666666667,3.0666666666666664,3.070866666666667,3.1646,2.9938,2.7406,3.1021,2.8875,2.9125,3.04375,3.4708333333333337,2.6437999999999997,2.8937666666666666,2.8500333333333336,3.0208333333333335,3.0313,3.11565,3.15,3.1479,2.89065,2.8667000000000002,3.1896,2.92815,3.2396,3.1969,3.008366666666667,3.008366666666667,2.9917000000000002,3.0646,3.2854000000000005,3.2521
30,2021-08-03,13:30:00,2.5958666666666663,2.5833666666666666,3.0594,2.6562666666666668,3.34065,2.7375333333333334,2.7875333333333336,2.720833333333333,2.972933333333333,2.3594,3.3094,2.2438,2.7812666666666668,2.8000000000000003,2.4771,2.6062666666666665,2.6229333333333336,2.77505,2.7896,3.6375,2.9958666666666667,2.7812333333333332,2.88125,2.529166666666667,2.6437666666666666,2.6375333333333333,2.8042,2.91255,2.5187666666666666,2.960433333333333,3.1,2.85,2.7062333333333335,2.902066666666667,2.8375,2.9104333333333336,2.6593999999999998,3.0031499999999998,2.7687333333333335,3.9188,2.779166666666667,2.900033333333333,2.8021,2.7479,2.6750000000000003,2.8791999999999995,2.695866666666667,2.7062666666666666
31,2021-08-03,13:45:00,3.0437666666666665,2.9500333333333333,3.23125,2.7625,3.20625,3.341666666666667,3.06875,2.9875333333333334,2.8375,3.2938,2.9344,2.88755,2.9625,3.0083333333333333,2.76255,3.0749999999999997,3.0562333333333336,2.875033333333333,3.34065,3.0312333333333332,3.1125333333333334,2.9188,2.9729000000000005,2.9083666666666663,3.0292,2.8562666666666665,2.88125,3.3791666666666664,2.9562333333333335,2.9958333333333336,2.9083333333333337,2.8969,2.8937999999999997,3.1312666666666664,3.0063,3.1938,3.0125000000000006,2.9979333333333336,2.9354333333333336,3.1916666666666664,3.141666666666667,3.1229333333333336,3.0979333333333336,3.102133333333333,2.9979333333333336,3.32505,2.9188,3.258366666666667
32,2021-08-03,14:00:00,3.4063,2.9125,2.5562666666666667,3.1583666666666663,3.42815,3.3781499999999998,3.0125333333333337,2.897933333333333,2.746875,3.3312333333333335,3.3021,2.806266666666667,2.8344,2.9187666666666665,3.1083666666666665,3.2646,2.52185,2.9093999999999998,3.2625333333333333,2.9917000000000002,3.2312666666666665,3.0187666666666666,2.8958333333333335,3.3125,3.40625,3.1625333333333336,3.2531499999999998,3.2125,3.26255,3.2218999999999998,3.1916666666666664,3.279166666666667,3.3094,3.279166666666667,2.6625,3.1604333333333336,2.8292,2.783333333333333,3.3438,3.17185,3.0333333333333337,2.8375,2.743766666666667,3.1125000000000003,3.06875,3.033366666666667,2.9906499999999996,2.9104000000000005
33,2021-08-03,14:15:00,2.1042,1.9687666666666666,2.4406499999999998,1.97185,2.2729,2.10005,2.2021,2.32505,1.8344,2.70315,1.9156499999999999,2.162533333333333,2.0437333333333334,2.1469,2.1,2.0937666666666668,2.1396333333333333,2.1729333333333334,2.2937666666666665,2.231266666666667,2.3906,2.25,2.1979333333333333,1.8094000000000001,2.2979666666666665,2.0375,2.0333333333333337,2.4208333333333334,2.1542,2.0312666666666668,2.1125000000000003,0.0,2.1083666666666665,2.5343999999999998,1.8563,2.2208666666666668,1.8844,2.1375333333333333,2.15,2.1354333333333333,2.0479000000000003,2.3625333333333334,2.16875,2.3313,2.1792000000000002,2.2062666666666666,0.0,2.287533333333333
34,2021-08-03,14:30:00,2.2646,2.2125333333333335,2.2313,2.6625,3.3563,2.4979333333333336,2.8468999999999998,2.493766666666667,2.4458333333333333,2.7104666666666666,2.7375499999999997,2.312533333333333,2.1062333333333334,2.5917,1.9291999999999998,2.504166666666667,2.4718999999999998,2.77815,2.3969,2.7667,2.5208333333333335,2.3094,2.89685,2.314075,2.795833333333333,3.2625,1.925,2.6542,2.6583666666666668,2.5791999999999997,2.4396,2.741666666666667,2.418766666666667,2.6094000000000004,2.5396,2.4083666666666668,2.7875,2.5020666666666664,2.6188000000000002,2.1458333333333335,2.475,2.6688,2.3083666666666667,2.1458666666666666,2.106266666666667,2.6041666666666665,2.602066666666667,2.412533333333333
35,2021-08-03,14:45:00,1.0312666666666668,1.2916666666666667,1.1000333333333334,0.9562999999999999,1.2667,1.3333333333333333,1.3646,1.2156500000000001,1.1687666666666667,1.2172,1.3687666666666667,1.0958666666666665,1.0646,0.9771000000000001,1.1479333333333333,1.0813,1.32815,1.12815,0.8938,0.9938,1.4375,1.0188,1.1479333333333333,1.07815,0.9375,1.0833666666666668,1.1813,1.4546999999999999,1.3208333333333333,1.1708333333333334,1.2166666666666666,1.3896,1.1458333333333333,0.9624999999999999,1.0083333333333333,1.2547249999999999,1.2895666666666665,0.86565,1.1708666666666667,1.40005,1.3958333333333333,1.2416666666666665,1.3469,1.2166666666666668,1.3250000000000002,1.5166666666666668,1.3917000000000002,1.2479333333333333
36,2021-08-03,15:00:00,1.01565,1.00315,1.084375,0.9270999999999999,1.2333333333333334,1.0750333333333335,1.1625,1.1094,1.0250000000000001,1.125,1.0833333333333333,1.0583,0.8937499999999999,1.075,0.8333666666666666,0.98125,0.9521333333333334,1.0645999999999998,1.0625333333333333,1.1688,1.22815,1.2396333333333331,1.06565,1.0750000000000002,1.1292,1.0688000000000002,1.0021,1.17815,1.1104333333333332,1.0979333333333334,1.0583666666666665,1.1062999999999998,1.0729333333333333,1.21875,1.0416666666666667,0.94065,1.1250333333333333,1.0042,1.1188,1.14375,1.1270666666666667,1.1063,0.9458333333333333,1.0208666666666668,1.0500333333333332,1.1,1.1167,1.1125333333333334
