,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
10,2021-05-13,08:30:00,2.1083666666666665,2.525,2.0937666666666668,2.5167,2.3042000000000002,2.016666666666667,2.6687666666666665,2.6229,2.2438,2.38755,1.9542000000000002,2.7687666666666666,2.45,2.0458666666666665,2.1125333333333334,2.316666666666667,2.00625,2.10005,2.858333333333333,1.7833666666666665,2.0375,3.1375,2.3521,2.2625333333333333,2.2479333333333336,2.0531,1.6250333333333333,1.91095,2.3563,1.4,1.45,2.45,1.95315,2.1469,2.370833333333333,1.9521,1.6219000000000001,2.6292,2.8437666666666668,2.635975,2.0749999999999997,2.5125333333333333,1.4083333333333334,2.77815,2.3604000000000003,1.5521,1.4468999999999999,2.1521
11,2021-05-13,08:45:00,1.9593500000000001,2.1,2.0271000000000003,1.8062666666666667,1.9969000000000001,1.7604666666666666,1.7875333333333334,1.6844000000000001,1.9521,1.7437666666666665,2.2,2.0406500000000003,2.0812749999999998,1.8750333333333333,1.7063000000000001,1.9937666666666667,1.978175,1.8625500000000001,1.7906499999999999,1.8291666666666666,1.659375,2.04375,1.78595,1.8062666666666667,1.9083666666666668,2.0542000000000002,0.0,1.7313,1.9479333333333333,1.3812333333333333,1.3265749999999998,1.925,1.75315,1.9041666666666668,1.637533333333333,1.7781500000000001,1.7417,2.0542,1.84375,1.92815,1.6875,1.9854333333333336,1.6968999999999999,2.0229333333333335,1.5563,1.5854666666666668,1.65625,2.008366666666667
12,2021-05-13,09:00:00,1.8104333333333333,2.0042,2.0812666666666666,2.0750333333333333,1.9292,1.8104333333333333,1.9916999999999998,1.925,2.2375000000000003,2.1688,1.93125,2.06875,1.99065,1.7916999999999998,1.8792,1.9813,1.9438,1.9062666666666666,1.882825,1.9771,2.0021333333333335,1.8958666666666666,2.091666666666667,1.725,1.78125,2.125,1.8729666666666667,1.83435,2.141666666666667,1.7375,1.525,1.9125,1.829725,2.0563,1.725,1.9703,1.8041999999999998,2.1146,1.8531499999999999,1.8021,1.893775,1.9521,1.7781500000000001,2.0854333333333335,1.8583666666666667,1.7687666666666668,1.7604333333333333,1.8396000000000001
13,2021-05-13,09:15:00,2.5437333333333334,2.7000333333333333,2.466666666666667,2.6646,2.591666666666667,2.654166666666667,2.60935,2.5812666666666666,2.7031,2.52815,2.6625,2.8562999999999996,2.6656250000000004,2.7083333333333335,2.5333666666666663,2.5333666666666663,2.6031500000000003,2.69065,2.375,2.5594,2.4000333333333335,2.59065,2.52815,2.4291666666666667,2.6458333333333335,2.81875,2.454675,2.7000333333333333,2.44375,2.35,2.0042,2.7125,2.4813,2.6500333333333335,2.8094,2.54375,2.5333666666666663,2.7594,2.629166666666667,2.5187666666666666,2.4312333333333336,2.6562666666666668,2.45625,2.6979333333333333,2.6672000000000002,2.4271,2.2396333333333334,2.5562333333333336
14,2021-05-13,09:30:00,2.8313,3.0604666666666667,3.0896333333333335,3.147933333333333,3.0249666666666664,3.1229666666666667,2.842175,2.7937666666666665,3.4500333333333337,2.8719,2.81405,2.970833333333333,3.04685,2.8145666666666664,2.9208666666666665,2.9270666666666667,2.8781499999999998,3.5187666666666666,3.279166666666667,2.6125,3.3969,2.8958,2.8417,2.7208333333333337,2.7563,3.1125499999999997,2.6437999999999997,2.725,3.216666666666667,2.5203249999999997,2.0968999999999998,2.7188,2.6781,3.085433333333333,3.0125,3.1604333333333336,2.795833333333333,3.3667,2.629166666666667,3.1219,2.712533333333333,2.85,2.4979333333333336,2.7541666666666664,2.5062333333333338,2.835433333333333,2.49065,2.5604333333333336
15,2021-05-13,09:45:00,2.7563,2.65,2.743766666666667,2.8687333333333336,2.4625,2.775,3.075,2.625033333333333,2.8875,4.9375,3.7937666666666665,3.0109500000000002,3.27185,2.4375,2.8770666666666664,2.46565,2.9125333333333336,3.045833333333333,2.943775,3.1062666666666665,3.33125,3.30315,2.91405,2.7708666666666666,2.9813,3.2234249999999998,2.4531,2.375,2.5208333333333335,2.45,2.2979333333333334,2.55315,2.7140750000000002,4.135433333333333,3.3937749999999998,3.9729333333333336,3.6833666666666667,3.485433333333333,2.65625,2.7937666666666665,4.045866666666666,2.720325,2.5375,3.704166666666667,2.7687333333333335,2.3125,2.4083666666666668,2.5031499999999998
16,2021-05-13,10:00:00,4.962533333333333,3.41255,4.377066666666667,5.887499999999999,3.8083333333333336,5.0625,3.4583666666666666,3.525,3.5343999999999998,3.65315,3.2416666666666667,5.30625,4.889600000000001,3.3229,3.1875,3.5625,5.240600000000001,4.891666666666667,5.3979,6.5938,5.179166666666666,4.8812999999999995,3.3344,3.8166999999999995,4.552099999999999,3.46875,3.1979333333333333,5.825033333333334,3.733333333333333,2.5750333333333333,1.89065,5.01565,5.11875,3.4219,4.7479000000000005,3.4687666666666668,5.095833333333333,5.0521,3.3521,3.4896,5.558333333333334,5.497933333333333,3.7375499999999997,4.881233333333333,4.770866666666667,2.779166666666667,2.5,3.9219
17,2021-05-13,10:15:00,5.728149999999999,5.7895666666666665,5.795833333333333,5.9094,5.9708,5.7625,6.27185,5.6354,5.7469,5.801575,5.6417,6.202099999999999,5.7687333333333335,5.639600000000001,5.4624999999999995,5.5312,5.6646,5.691666666666666,5.579166666666667,5.529166666666666,5.564633333333333,5.541666666666667,5.6968499999999995,5.3770999999999995,5.83125,5.8583,4.832825,6.170866666666666,5.733333333333334,0.60005,0.3895666666666666,5.691666666666666,5.7125,5.831266666666667,5.8375,5.735433333333333,5.61245,6.002066666666667,5.6499999999999995,5.902066666666666,5.804166666666667,5.922933333333333,5.622933333333333,6.040649999999999,5.72185,5.718733333333333,0.6219,5.667175
18,2021-05-13,10:30:00,6.025,6.10935,5.7905999999999995,6.1000499999999995,5.9999666666666664,5.9531,5.8187,5.887533333333333,6.0563,5.952100000000001,5.9875,6.108333333333333,6.050033333333334,5.762499999999999,5.7125,5.806233333333334,5.8979,5.86255,5.75,5.8938,5.8469,5.693733333333333,5.7844,5.52815,5.947933333333332,5.920833333333333,5.7520999999999995,5.9703,6.008333333333333,0.65315,0.42185,5.8375,5.7062,5.9969,5.829675,5.943766666666666,5.8938,6.0375499999999995,5.8625,5.95,5.918733333333333,5.915649999999999,5.858366666666666,6.1125,5.86875,5.92505,0.618775,5.829166666666667
19,2021-05-13,10:45:00,6.270833333333333,6.18125,6.077066666666667,6.212466666666667,6.285433333333333,4.5521,6.05,6.21255,6.34065,6.247966666666667,6.170866666666666,6.36255,6.199999999999999,6.075033333333333,5.870833333333334,6.15625,6.228149999999999,6.2250000000000005,6.09375,6.077100000000001,6.0896,6.1125,6.1917,5.962525,6.24375,6.320833333333333,6.081266666666667,6.2344,6.274966666666667,1.1062666666666667,0.4979666666666666,6.185433333333333,5.764566666666667,6.299966666666667,6.0813,6.1906,6.137533333333334,6.285433333333333,6.10935,6.197933333333334,6.2958,6.207825,5.108333333333333,6.387499999999999,3.4208666666666665,6.235400000000001,0.6563,6.216666666666666
20,2021-05-13,11:00:00,6.0521,6.2104,6.0438,5.770866666666667,5.1687666666666665,6.156266666666667,6.079133333333334,5.1000000000000005,6.366666666666667,6.32505,6.252066666666667,5.68125,6.1250333333333336,6.183333333333333,5.906200000000001,6.139566666666667,6.2469,6.2688,6.1531,6.168749999999999,6.1578,5.666666666666667,6.216666666666666,5.9344,6.295833333333333,5.754675,6.1979,5.7453,6.325,1.8500333333333334,0.38749999999999996,6.140650000000001,5.8594,6.2104,5.418733333333333,5.9031,5.987475,6.2188,6.122933333333333,6.154166666666666,6.1156500000000005,6.089566666666666,6.0,5.854166666666667,5.90935,5.30625,0.8146,6.1875
21,2021-05-13,11:15:00,6.131233333333333,6.218766666666667,5.92495,6.266666666666667,6.179166666666667,6.160433333333334,6.0375000000000005,6.064566666666667,6.5333,6.3,6.3292,6.432825,6.37815,6.1895999999999995,6.145833333333333,6.2791999999999994,6.241666666666667,6.3797,6.18435,6.233366666666666,6.25,6.225033333333333,6.295325,6.058333333333334,6.4219,6.4875,6.322933333333334,6.4625,6.4469,2.6229,0.39372500000000005,6.3312333333333335,6.002066666666667,6.202100000000001,6.060924999999999,6.1312,6.0156,6.27815,6.08125,6.1625000000000005,6.0313,6.135433333333334,6.091633333333333,6.275,6.052133333333333,6.0917,1.3667,6.15
22,2021-05-13,11:30:00,6.2,6.200033333333333,6.0031,6.272866666666666,6.175,6.1875,6.156266666666667,6.068766666666666,6.525,6.464566666666667,6.385433333333334,6.6156500000000005,6.4719,6.362533333333334,6.297933333333333,6.3125,6.4542,6.4437,6.33755,6.3229,6.27815,6.308333333333334,6.375,6.204166666666666,6.472933333333333,6.625,6.4375,6.5271,6.528125,3.46875,0.3833333333333333,6.4094,6.047900000000001,6.2531,6.0812333333333335,6.179675,6.089566666666666,6.33435,6.139600000000001,6.2250000000000005,6.087533333333333,6.143733333333333,6.118766666666666,6.339074999999999,6.077133333333333,6.179199999999999,2.32505,6.208333333333333
23,2021-05-13,11:45:00,6.2313,6.254166666666667,6.1062666666666665,6.297933333333333,6.16875,6.1906,6.1125,6.158366666666666,6.691666666666667,6.6156500000000005,6.4542,6.6021,6.615625,6.422933333333333,6.3438,6.491666666666667,6.574999999999999,6.625,6.4271,6.443766666666666,6.450033333333334,6.400033333333333,6.41245,6.283366666666666,6.545349999999999,6.741699999999999,6.487550000000001,6.552133333333333,6.62815,4.1594,0.4166666666666667,6.485400000000001,6.031266666666667,6.279166666666666,6.06565,6.149966666666667,6.07505,6.317174999999999,6.074999999999999,6.225033333333333,6.129133333333333,6.2219,6.1469000000000005,6.324999999999999,6.1125,6.162533333333333,2.897933333333333,6.125
24,2021-05-13,12:00:00,5.5604000000000005,6.28435,4.9938,6.383366666666667,6.291666666666667,6.297933333333333,6.181233333333334,6.220833333333334,6.829725,6.702066666666667,6.243774999999999,5.539075,6.4417,6.1125,6.470866666666666,6.5854333333333335,6.582825000000001,6.700025,6.57815,5.743766666666666,6.762499999999999,5.4031,6.6063,6.40315,6.2312666666666665,4.39065,6.75,6.695866666666667,6.8187750000000005,4.65625,0.5719000000000001,6.597933333333334,6.1469000000000005,6.0667,6.195833333333333,6.2729,6.1895999999999995,6.429200000000001,6.176575,5.820833333333333,6.1979,3.89065,6.2812,6.4624999999999995,4.4271,6.299966666666667,3.3875,6.2516
25,2021-05-13,12:15:00,6.09375,6.10935,5.858333333333333,6.081266666666667,6.1094,5.9594000000000005,5.9771,5.95315,6.70625,6.622933333333333,6.479166666666667,6.65315,6.67185,6.4479,6.331266666666667,6.4583,6.5469,6.5792,6.4417,6.516666666666667,6.4375,6.3812999999999995,6.5125,6.220833333333334,6.5594,6.7812,6.45935,6.6021,6.6719,6.441666666666666,0.65315,6.491699999999999,5.90935,6.185433333333333,6.058366666666667,5.9771,5.9313,6.20315,5.918733333333333,6.0729,5.9125,5.9979000000000005,5.952133333333333,6.20315,5.8562666666666665,5.9938,6.222933333333334,6.05625
26,2021-05-13,12:30:00,6.0625,6.033366666666666,5.833333333333333,6.1030999999999995,5.945833333333333,6.125,5.895866666666667,5.8229,6.69375,6.5167,6.6937,6.7125,6.6188,6.3729000000000005,6.3625,6.4594000000000005,6.471875000000001,6.5937,6.48755,6.428125,6.4313,6.375,6.518766666666667,6.2896,6.54535,6.8125,6.5812,6.614566666666666,6.5828,6.51875,1.4938,6.52815,5.78435,6.025,5.883366666666666,5.9155999999999995,5.94065,6.072933333333334,5.8937333333333335,5.785466666666667,5.908366666666666,5.9344,5.9344,6.160433333333333,5.86875,5.95935,6.153124999999999,6.0375000000000005
27,2021-05-13,12:45:00,4.545866666666666,4.993733333333333,4.8625333333333325,6.304199999999999,4.4187666666666665,4.918733333333333,5.978149999999999,3.89375,6.9125,4.553100000000001,5.4797,6.7124999999999995,6.83125,5.060433333333333,4.9604333333333335,5.0062999999999995,6.8125,5.106233333333333,6.684375,6.7531,6.756266666666666,6.725,6.764599999999999,5.662466666666667,7.15,5.129166666666667,4.454166666666667,5.1729666666666665,6.978149999999999,5.462525,0.7812,5.568733333333333,2.8771,6.320866666666667,5.985433333333333,6.1125,3.70315,6.2844,5.233333333333333,6.165649999999999,5.204166666666667,4.520866666666667,4.468766666666666,4.0093499999999995,4.179166666666666,4.942200000000001,5.2250499999999995,6.058333333333333
28,2021-05-13,13:00:00,5.666666666666667,5.7687333333333335,5.458333333333333,5.622933333333333,5.635433333333334,5.597933333333334,4.341666666666667,5.6604,6.448425,6.4422,6.35625,6.441633333333333,6.470325,5.795866666666666,6.133333333333333,6.233333333333333,6.29685,6.297933333333333,6.268766666666667,6.143766666666667,6.275,5.081266666666667,6.312525,6.081266666666667,6.608366666666666,6.5813,6.345324999999999,6.333333333333333,6.468733333333333,6.085433333333334,6.110399999999999,6.2396,5.4406,5.675,5.452066666666667,5.502066666666667,5.45,5.947933333333334,5.504133333333333,5.48125,5.3406,4.410433333333334,5.56875,5.858366666666666,5.485433333333333,5.65005,5.6645666666666665,5.6270999999999995
29,2021-05-13,13:15:00,5.29375,5.3719,5.072866666666667,5.366666666666667,5.264566666666667,5.287466666666667,5.25,5.1667,6.1344,6.056266666666667,6.1156,6.170833333333333,6.035366666666666,5.9479,5.991700000000001,5.9562333333333335,6.04685,6.1219,6.0687,5.949966666666666,6.025049999999999,5.925,6.0281,5.866633333333333,6.172899999999999,6.259375,6.0375,6.1125333333333325,6.166633333333333,6.033366666666667,5.94375,6.008333333333333,5.245325,5.378125000000001,5.0062,5.290649999999999,5.2042,5.407825000000001,5.202066666666667,5.325033333333333,5.23755,5.1813,5.2281249999999995,5.4672,5.172933333333334,5.340624999999999,5.15005,5.34375
30,2021-05-13,13:30:00,5.0969,5.18125,4.8625,5.09685,5.09685,5.01565,5.0188,4.9646,6.003150000000001,5.9688,5.9062,6.002066666666667,5.860433333333333,5.850033333333333,5.710366666666666,5.804166666666667,5.9062,5.933333333333333,5.81875,5.75,5.7781,5.672899999999999,5.818766666666666,5.675,5.929166666666667,0.0,5.9062,5.916666666666667,6.0104,5.87185,5.670866666666666,5.8,4.915649999999999,5.12815,4.9719,5.0563,4.9542,5.156266666666666,4.9146,5.02185,4.9594000000000005,5.020866666666667,4.89685,5.208333333333333,4.881266666666666,5.072933333333333,4.975,5.0645999999999995
31,2021-05-13,13:45:00,4.7646,4.775033333333334,4.572933333333333,4.820833333333334,4.66875,4.756266666666666,4.6625499999999995,4.6646,5.71565,5.7124999999999995,5.700025,5.766666666666667,5.65935,5.5874999999999995,5.510433333333334,5.4729,5.697933333333334,5.658366666666667,5.560433333333333,5.578125,5.591633333333333,5.483333333333333,5.53125,5.454166666666667,5.6583,5.865625,5.653125,5.7094000000000005,5.743733333333334,5.6781,5.3344000000000005,5.60625,4.637533333333334,4.872933333333333,4.6719,4.7422,4.7280999999999995,4.8625,4.65935,4.762466666666667,4.687525,4.745833333333334,4.75625,4.8854,4.5854333333333335,4.733333333333333,4.8145999999999995,4.7719000000000005
32,2021-05-13,14:00:00,4.4437,4.5396,4.324966666666667,4.485366666666667,4.4531,4.466666666666667,4.316666666666666,4.350033333333333,5.520866666666667,5.475033333333333,5.33125,5.5405999999999995,5.39845,5.254166666666666,5.2938,5.2646,5.379166666666666,5.3854,5.3375,5.3656500000000005,5.328125,5.300033333333333,5.3979333333333335,5.256266666666667,5.435466666666667,5.5344,5.3875,5.492175,5.5229,5.347933333333334,5.1906,5.351575,4.2667,4.6020666666666665,4.320325,4.3792,4.31405,4.545833333333333,4.304166666666666,4.454166666666667,4.324999999999999,4.3656500000000005,4.3979333333333335,4.529166666666666,4.239566666666667,4.39375,4.5604000000000005,4.431266666666666
33,2021-05-13,14:15:00,4.095833333333334,4.2031,3.9187666666666665,4.17505,4.19065,4.0156,4.031266666666666,4.025,5.125,5.3031500000000005,5.1479,5.306266666666667,5.13125,4.9125000000000005,4.862533333333333,5.00625,5.120325,5.04685,4.975,5.00155,5.0125,4.96255,5.10315,4.864566666666667,5.047933333333333,5.271875,5.02505,0.0,5.200033333333334,4.956266666666667,4.9750000000000005,4.993766666666667,4.00005,4.25,4.00315,4.025,3.93755,4.1688,4.0,4.110433333333333,4.070833333333334,4.0375000000000005,4.02185,4.0938,3.8875333333333337,4.045866666666667,4.26565,4.0312
34,2021-05-13,14:30:00,3.6833666666666667,3.7583333333333333,3.41875,3.7687666666666666,3.64375,3.66875,3.5917,3.5271000000000003,4.76565,4.76565,4.7531,4.860925,4.732825,4.625,4.602099999999999,4.6270999999999995,4.697933333333333,4.75,4.69375,4.625,4.645833333333333,4.5229333333333335,4.741666666666667,4.529166666666667,4.7646,4.8521,4.7781,4.781225,4.675,4.614566666666667,4.4625,4.6469000000000005,3.6109250000000004,3.7729,3.6,3.5895999999999995,3.6229333333333336,3.777133333333333,3.50625,3.6646,3.6333333333333333,3.6604333333333336,3.575,3.7167,3.5646,3.6646,3.92185,3.7719
35,2021-05-13,14:45:00,3.375,3.2875,3.1104333333333334,3.2896,3.28755,3.3333666666666666,3.1916666666666664,3.2187666666666668,4.53125,4.44845,4.41565,4.3979333333333335,4.3156,4.233333333333333,4.0563,4.2104,4.39065,4.374975,4.31875,4.30625,4.2375,4.197933333333332,4.372933333333333,4.1792,4.4146,4.53125,4.3625333333333325,4.356233333333333,4.4281500000000005,4.3875,4.125,4.326549999999999,3.1219,3.3667000000000002,3.173425,3.24065,3.2062666666666666,3.46565,3.1583333333333337,3.38125,3.2234499999999997,2.595833333333333,3.221875,3.3729333333333336,3.0625,3.275033333333333,3.4687666666666668,3.4167
36,2021-05-13,15:00:00,2.889566666666667,2.908366666666667,2.7104,2.8719,2.8083333333333336,2.7218999999999998,2.75,2.7271,3.9624666666666664,3.86565,3.93755,3.9688,3.984375,3.8000000000000003,3.766666666666667,3.764566666666667,4.09375,3.8718500000000002,3.9188,3.845866666666667,3.8719,3.7521,3.8125,3.725,3.920833333333333,4.089566666666666,3.9813,3.9344,3.9750333333333336,3.92815,3.5021,3.92815,2.6937666666666664,2.9042,2.6750333333333334,2.783366666666667,2.7958666666666665,2.9875000000000003,2.7687666666666666,2.866666666666667,2.727066666666667,2.8250333333333333,2.7229000000000005,2.9291666666666667,2.725,2.84065,2.94375,2.8667000000000002
37,2021-05-13,15:15:00,2.5187999999999997,2.506266666666667,2.33755,2.38125,2.3583333333333334,2.441666666666667,2.3937666666666666,2.3271,3.5375,3.5844,3.5781,3.6625,3.475,3.4396,3.3813,3.400033333333333,3.5313,3.4729333333333336,3.5708333333333333,3.575,3.48905,3.3875333333333337,3.4344,3.35,3.5417,3.7417000000000002,3.6083666666666665,3.603175,3.5083333333333333,3.5875,3.24065,3.5015750000000003,2.2896,2.5124999999999997,2.279166666666667,2.381266666666667,2.40625,2.477066666666667,2.2812333333333332,2.472933333333333,2.3000000000000003,2.42815,2.3125,2.5333666666666668,2.258366666666667,2.4458333333333333,2.525,2.5
