,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.13 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.3 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.13 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
10,2021-02-13,08:30:00,49.25,21.375,48.8125,49.5625,48.958333333333336,49.5625,49.4375,49.75,48.416666666666664,48.875,49.03125,48.583333333333336,47.65625,48.375,47.9375,47.6875,47.0,47.0,47.458333333333336,47.041666666666664,47.458333333333336,47.625,47.708333333333336,46.875,47.166666666666664,46.5625,45.875,47.583333333333336,47.416666666666664,45.71875,45.40625,46.625,45.791666666666664,46.916666666666664,47.3125,47.1875,47.666666666666664,48.0,48.40625,46.75,47.041666666666664,46.625,46.333333333333336,46.958333333333336,46.9375,46.25,45.75,46.208333333333336,49.5,49.416666666666664,49.291666666666664,48.9375,49.75,48.458333333333336,14.041666666666666,49.3125,49.4375,49.375,49.6875,49.5625,48.708333333333336,49.0,49.416666666666664,48.875,46.625,47.0,47.208333333333336,46.375,46.875,47.0,46.875,46.5625,48.083333333333336,46.125,46.375,48.416666666666664,47.625,46.4375,46.875,48.25,46.40625,47.8125,47.541666666666664,46.75,46.5625,47.125,47.416666666666664,46.125,47.583333333333336,46.833333333333336,47.041666666666664,47.375,47.5,46.791666666666664,47.0,47.0625,48.3125,47.8125,48.0,47.916666666666664,48.28125,49.0,49.083333333333336,48.875,46.625,45.75,46.333333333333336,46.9375,47.0,47.0,46.291666666666664,38.375,47.458333333333336,47.958333333333336,46.625,46.53125,46.625,46.833333333333336,47.125,47.0,46.583333333333336,46.666666666666664,46.65625,46.166666666666664,46.75,46.90625,47.28125,47.3125
11,2021-02-13,08:45:00,47.166666666666664,45.375,47.1875,47.75,47.25,47.75,47.5,47.708333333333336,47.0625,47.291666666666664,47.3125,47.083333333333336,46.25,47.125,46.1875,46.208333333333336,46.8125,46.75,47.4375,47.083333333333336,47.4375,47.375,47.4375,46.875,47.375,46.625,46.125,47.84375,47.541666666666664,45.9375,45.375,46.583333333333336,45.8125,46.541666666666664,47.125,47.125,47.625,47.6875,47.875,46.791666666666664,47.375,46.791666666666664,46.541666666666664,47.208333333333336,47.3125,46.375,45.833333333333336,46.3125,48.166666666666664,48.125,48.375,48.125,49.333333333333336,47.833333333333336,28.458333333333332,48.375,48.5,47.916666666666664,48.666666666666664,48.708333333333336,48.041666666666664,48.375,47.958333333333336,47.875,46.65625,47.0,47.1875,46.46875,47.041666666666664,47.0,46.875,46.5625,47.833333333333336,46.416666666666664,46.5625,48.25,47.375,46.625,46.708333333333336,47.96875,46.375,47.583333333333336,47.541666666666664,46.75,46.666666666666664,47.0625,47.333333333333336,46.125,47.4375,46.875,47.041666666666664,47.25,47.333333333333336,46.9375,47.03125,47.125,48.458333333333336,48.0,48.0,48.041666666666664,48.375,48.875,48.875,48.8125,46.625,45.708333333333336,46.458333333333336,47.0,47.0,47.0,46.25,38.333333333333336,47.375,48.0,46.78125,46.791666666666664,46.65625,46.916666666666664,47.208333333333336,46.9375,46.416666666666664,46.875,46.708333333333336,46.125,46.5625,46.916666666666664,47.208333333333336,47.25
12,2021-02-13,09:00:00,46.75,46.0625,46.84375,47.53125,47.166666666666664,47.25,47.375,47.5,47.0,47.041666666666664,47.375,47.125,46.25,46.583333333333336,45.875,45.8125,46.625,46.5,47.25,47.25,47.4375,47.375,47.333333333333336,46.916666666666664,47.375,46.833333333333336,46.25,47.75,47.5625,46.125,45.375,46.5,45.708333333333336,46.1875,47.041666666666664,47.291666666666664,47.708333333333336,47.625,47.875,47.0,47.125,47.0,46.75,47.208333333333336,47.166666666666664,46.583333333333336,45.625,45.96875,47.3125,47.375,47.333333333333336,46.9375,47.458333333333336,46.875,45.9375,46.875,47.03125,47.0625,47.375,47.291666666666664,46.458333333333336,47.0,47.291666666666664,46.6875,46.8125,46.875,47.166666666666664,46.625,47.041666666666664,46.8125,46.583333333333336,46.59375,47.666666666666664,46.5,46.75,48.0625,47.208333333333336,46.75,47.0,47.791666666666664,46.46875,47.25,47.4375,46.75,46.75,47.0,47.15625,46.1875,47.125,46.958333333333336,47.125,47.208333333333336,47.21875,47.0625,47.125,47.0,48.5625,47.958333333333336,47.96875,48.0,48.34375,48.75,48.75,48.65625,46.375,45.5625,46.53125,47.0625,47.125,47.083333333333336,46.125,38.4375,47.333333333333336,47.833333333333336,46.791666666666664,46.875,46.75,46.90625,47.25,47.0,46.40625,46.791666666666664,46.625,46.125,46.5,46.875,47.125,47.083333333333336
13,2021-02-13,09:15:00,46.875,46.5625,46.875,47.333333333333336,47.0625,47.125,47.166666666666664,47.4375,47.0625,47.3125,47.5,47.25,46.5,46.916666666666664,46.291666666666664,46.3125,46.75,46.5,47.0625,47.125,47.4375,47.125,47.1875,46.9375,47.375,47.208333333333336,46.708333333333336,47.833333333333336,47.6875,46.5625,45.6875,46.75,45.791666666666664,46.375,46.78125,47.25,47.625,47.541666666666664,47.708333333333336,47.041666666666664,47.375,47.1875,47.083333333333336,47.4375,47.458333333333336,46.916666666666664,45.875,46.4375,47.458333333333336,47.375,47.34375,46.9375,47.541666666666664,47.0,46.6875,47.0,47.25,47.291666666666664,47.5,47.40625,46.375,47.28125,47.375,46.708333333333336,47.0,46.875,47.166666666666664,46.666666666666664,47.166666666666664,46.958333333333336,46.875,46.8125,47.625,46.916666666666664,46.9375,48.09375,47.1875,46.875,47.25,47.8125,46.625,47.375,47.34375,46.9375,46.875,47.0,47.375,46.46875,47.5625,47.25,47.3125,47.25,47.3125,47.25,47.208333333333336,47.125,48.541666666666664,48.0,48.041666666666664,48.25,48.375,48.833333333333336,48.958333333333336,48.8125,46.708333333333336,45.9375,46.625,47.375,47.208333333333336,47.208333333333336,46.3125,38.458333333333336,47.416666666666664,48.125,47.0,46.958333333333336,46.833333333333336,47.0625,47.25,47.083333333333336,46.4375,47.03125,46.791666666666664,46.25,46.625,46.916666666666664,47.375,47.208333333333336
14,2021-02-13,09:30:00,46.8125,46.625,46.78125,47.375,47.0,46.9375,47.0,47.25,47.0,47.583333333333336,47.833333333333336,47.333333333333336,46.6875,47.25,46.666666666666664,46.291666666666664,46.583333333333336,46.416666666666664,46.9375,47.125,47.3125,47.0,47.0625,46.875,47.4375,47.25,47.03125,47.75,47.625,46.958333333333336,46.1875,46.666666666666664,45.791666666666664,46.15625,46.6875,47.25,47.625,47.291666666666664,47.4375,47.0,47.1875,47.458333333333336,47.375,47.25,47.3125,47.34375,46.46875,46.5,47.5625,47.3125,47.3125,47.208333333333336,47.666666666666664,47.125,46.75,47.0,47.083333333333336,47.333333333333336,47.46875,47.458333333333336,46.46875,47.1875,47.3125,46.65625,46.958333333333336,47.041666666666664,47.25,46.875,47.208333333333336,47.083333333333336,46.875,46.833333333333336,47.5,47.0,46.958333333333336,47.875,47.083333333333336,47.0,47.375,47.666666666666664,46.708333333333336,47.375,47.333333333333336,47.0,46.958333333333336,47.0,47.3125,46.625,47.416666666666664,47.291666666666664,47.333333333333336,47.25,47.25,47.34375,47.5,47.166666666666664,48.708333333333336,47.96875,48.0,48.166666666666664,48.46875,48.833333333333336,48.75,48.8125,46.625,45.833333333333336,46.666666666666664,47.5,47.34375,47.25,46.291666666666664,38.541666666666664,47.416666666666664,48.0,47.125,46.875,47.0,47.21875,47.416666666666664,47.208333333333336,46.3125,47.041666666666664,46.791666666666664,46.166666666666664,46.53125,46.875,47.291666666666664,47.03125
15,2021-02-13,09:45:00,46.59375,46.458333333333336,46.6875,47.3125,47.0,46.9375,47.0,47.375,46.96875,47.625,47.791666666666664,47.25,46.666666666666664,47.208333333333336,46.458333333333336,46.208333333333336,46.583333333333336,46.25,46.958333333333336,47.166666666666664,47.125,47.083333333333336,47.0,46.84375,47.291666666666664,47.875,47.0,47.5,47.541666666666664,47.0,46.1875,46.458333333333336,45.833333333333336,46.125,46.8125,47.25,47.5,47.25,46.9375,47.166666666666664,47.0,47.40625,47.541666666666664,47.291666666666664,47.333333333333336,47.375,46.333333333333336,46.0625,47.416666666666664,47.291666666666664,47.25,47.166666666666664,47.625,47.208333333333336,46.791666666666664,46.875,47.083333333333336,47.125,47.375,47.4375,46.5,47.28125,47.25,46.6875,47.0,47.0625,47.25,47.0,47.125,47.125,46.833333333333336,46.875,47.46875,47.0,47.0,47.75,46.833333333333336,47.041666666666664,47.25,47.4375,46.75,47.40625,47.375,46.958333333333336,47.0,46.96875,47.1875,46.583333333333336,47.25,47.041666666666664,47.208333333333336,47.208333333333336,47.25,47.375,47.5,47.083333333333336,48.625,47.875,47.75,48.0625,48.25,48.625,48.6875,48.0625,46.541666666666664,45.84375,46.583333333333336,47.375,47.791666666666664,47.333333333333336,46.75,38.541666666666664,47.4375,47.5,47.0,46.9375,47.0625,47.25,47.5,47.208333333333336,46.25,47.125,46.875,46.041666666666664,46.25,46.916666666666664,47.21875,46.4375
16,2021-02-13,10:00:00,46.75,46.333333333333336,46.708333333333336,47.15625,46.583333333333336,46.875,47.0,47.583333333333336,47.0,47.875,47.916666666666664,47.4375,46.875,47.0,46.75,46.53125,46.541666666666664,46.4375,46.916666666666664,47.208333333333336,47.333333333333336,46.875,46.875,46.708333333333336,47.416666666666664,47.375,47.28125,47.8125,47.75,47.208333333333336,46.375,46.6875,45.833333333333336,46.0625,46.666666666666664,47.125,47.34375,47.125,46.75,47.0,47.375,47.6875,47.791666666666664,47.5,47.5625,47.625,46.5625,46.625,47.5,47.25,46.25,47.25,47.625,47.208333333333336,47.0,47.03125,47.166666666666664,47.25,47.458333333333336,47.541666666666664,46.5,47.333333333333336,47.458333333333336,46.75,47.0625,47.21875,47.333333333333336,47.0625,47.125,47.125,46.791666666666664,46.458333333333336,47.375,47.25,47.4375,47.75,47.0,47.166666666666664,47.375,47.5,46.833333333333336,47.375,47.34375,47.0,47.0,47.041666666666664,47.875,46.791666666666664,47.333333333333336,47.375,47.5625,47.375,47.25,47.083333333333336,47.375,47.09375,48.958333333333336,47.875,47.875,48.125,48.375,48.625,48.8125,48.6875,46.541666666666664,46.0,46.541666666666664,47.416666666666664,47.5,47.0,46.5625,38.875,47.5,47.875,47.25,47.166666666666664,47.125,47.5625,47.5,47.25,46.25,47.1875,46.375,46.25,46.5,47.21875,47.1875,47.125
17,2021-02-13,10:15:00,46.625,46.0,46.75,47.041666666666664,47.125,47.125,47.0625,47.041666666666664,47.28125,47.708333333333336,48.1875,47.5625,47.125,47.916666666666664,46.5625,46.125,46.375,46.09375,46.833333333333336,47.1875,47.03125,46.75,46.375,47.0,47.25,47.375,47.5,48.0,47.78125,47.375,46.291666666666664,46.625,45.90625,45.375,46.625,47.21875,47.625,47.041666666666664,47.0,47.28125,47.208333333333336,48.5,47.9375,47.5625,47.5,48.875,46.166666666666664,46.0625,47.416666666666664,47.3125,47.458333333333336,47.208333333333336,47.708333333333336,47.25,47.125,47.0,47.166666666666664,46.9375,47.083333333333336,47.53125,46.541666666666664,47.25,47.208333333333336,46.6875,47.125,47.041666666666664,47.291666666666664,47.0,47.375,47.208333333333336,46.708333333333336,46.96875,47.375,47.5625,47.3125,47.583333333333336,46.625,47.5,47.791666666666664,47.1875,46.84375,46.875,47.25,47.708333333333336,47.1875,46.833333333333336,45.25,46.833333333333336,47.125,47.416666666666664,47.625,47.1875,47.125,47.5,47.375,47.083333333333336,48.84375,48.041666666666664,47.041666666666664,48.708333333333336,48.5625,48.59375,47.84375,48.916666666666664,46.375,45.958333333333336,46.71875,47.53125,48.25,48.125,46.416666666666664,38.958333333333336,47.3125,47.458333333333336,47.1875,47.1875,47.09375,47.458333333333336,47.53125,47.041666666666664,46.375,47.25,46.375,46.25,46.46875,46.833333333333336,47.0,46.875
18,2021-02-13,10:30:00,46.375,46.34375,46.791666666666664,0.0,46.75,46.75,46.75,47.0,47.291666666666664,47.791666666666664,48.03125,47.625,47.125,47.6875,46.708333333333336,46.583333333333336,46.375,46.125,46.75,47.083333333333336,47.1875,46.875,46.75,46.833333333333336,47.46875,47.53125,47.46875,47.75,47.8125,47.541666666666664,46.75,46.875,45.75,45.833333333333336,46.625,47.125,47.375,46.916666666666664,46.833333333333336,47.0,47.291666666666664,47.6875,47.875,47.5,47.5625,47.6875,46.541666666666664,46.75,47.375,47.3125,47.25,47.1875,47.625,47.28125,47.03125,46.875,47.125,47.208333333333336,47.583333333333336,47.625,46.5,47.375,47.5,46.6875,47.0625,47.125,47.125,47.125,47.3125,47.083333333333336,46.833333333333336,47.0625,47.125,47.416666666666664,47.25,47.625,46.916666666666664,47.1875,47.5,47.3125,46.75,47.291666666666664,47.291666666666664,47.0,47.125,47.0,47.25,46.791666666666664,47.3125,47.375,47.5625,47.25,47.125,47.4375,47.5,0.0,48.75,47.958333333333336,47.958333333333336,48.375,48.5,48.6875,48.625,48.625,46.625,46.0625,46.625,47.5,47.375,47.375,46.375,38.5,47.333333333333336,47.9375,47.375,47.125,47.125,47.416666666666664,47.625,47.25,46.21875,47.1875,46.833333333333336,46.1875,46.5625,47.0,47.15625,46.84375
19,2021-02-13,10:45:00,46.625,46.416666666666664,46.708333333333336,47.0,46.75,46.75,46.75,46.958333333333336,47.3125,47.666666666666664,47.875,47.6875,47.1875,47.5625,46.75,46.625,46.333333333333336,46.208333333333336,46.791666666666664,47.083333333333336,47.0,46.791666666666664,46.71875,46.75,47.5,47.5,47.3125,47.75,47.666666666666664,47.458333333333336,46.666666666666664,46.90625,45.75,45.958333333333336,46.666666666666664,47.083333333333336,47.25,46.9375,46.916666666666664,46.96875,47.3125,47.458333333333336,47.708333333333336,47.53125,47.583333333333336,47.59375,46.4375,46.583333333333336,47.25,47.291666666666664,47.25,47.125,47.5625,47.3125,47.375,46.875,47.0,47.166666666666664,47.458333333333336,47.53125,46.541666666666664,47.25,47.375,46.75,47.083333333333336,47.083333333333336,47.25,47.0,47.1875,47.1875,46.75,46.875,47.0,47.3125,47.25,47.583333333333336,46.9375,47.25,47.583333333333336,47.375,46.833333333333336,47.291666666666664,47.333333333333336,47.0,47.083333333333336,47.0,47.25,46.6875,47.166666666666664,47.208333333333336,47.25,47.208333333333336,47.25,47.5,47.5,47.333333333333336,48.708333333333336,48.0625,48.0,48.291666666666664,48.46875,48.666666666666664,48.6875,48.53125,46.5625,46.09375,46.6875,47.375,47.34375,47.375,46.375,38.53125,47.25,47.708333333333336,47.25,47.166666666666664,47.1875,47.375,47.5,47.3125,46.125,47.0625,46.958333333333336,46.291666666666664,46.46875,47.03125,47.1875,46.6875
20,2021-02-13,11:00:00,46.416666666666664,46.125,46.625,47.0,46.75,46.666666666666664,46.75,46.9375,47.1875,47.583333333333336,47.708333333333336,47.5625,47.041666666666664,47.65625,46.5625,46.5,46.375,46.0,46.708333333333336,46.9375,46.958333333333336,46.75,46.625,46.666666666666664,47.375,47.416666666666664,47.34375,47.875,47.6875,47.375,46.90625,46.5625,45.9375,45.916666666666664,46.5625,47.125,47.291666666666664,46.791666666666664,46.791666666666664,47.125,47.416666666666664,48.041666666666664,47.625,47.5,47.458333333333336,47.833333333333336,46.666666666666664,46.5625,47.3125,47.1875,47.208333333333336,47.083333333333336,47.4375,47.166666666666664,47.208333333333336,46.625,47.0,47.083333333333336,47.541666666666664,47.375,46.5,47.3125,47.708333333333336,46.625,47.0625,47.083333333333336,47.1875,46.958333333333336,47.291666666666664,47.0,46.5625,46.78125,47.125,47.375,47.083333333333336,47.375,46.875,47.083333333333336,47.375,47.25,46.71875,47.125,47.208333333333336,46.916666666666664,47.125,46.958333333333336,47.25,46.59375,47.083333333333336,47.28125,47.1875,47.166666666666664,47.125,47.458333333333336,47.75,47.291666666666664,48.666666666666664,48.0,47.916666666666664,48.25,47.666666666666664,48.53125,48.416666666666664,48.25,46.625,46.0,46.84375,47.541666666666664,47.458333333333336,47.25,46.5,38.5625,47.4375,47.666666666666664,47.208333333333336,47.125,47.375,47.3125,47.5,47.25,46.083333333333336,47.0,46.833333333333336,46.1875,46.375,46.9375,47.083333333333336,46.833333333333336
21,2021-02-13,11:15:00,46.5625,48.583333333333336,46.75,46.958333333333336,46.75,46.625,46.583333333333336,47.0,47.666666666666664,48.0,48.333333333333336,48.125,47.625,48.0,47.583333333333336,47.125,49.875,46.0625,46.333333333333336,46.958333333333336,46.65625,46.6875,46.5,46.791666666666664,47.708333333333336,48.541666666666664,48.0625,48.166666666666664,48.25,48.125,47.625,47.291666666666664,45.875,45.9375,46.5,46.71875,47.25,46.6875,46.625,46.708333333333336,47.75,48.125,48.166666666666664,47.875,47.958333333333336,48.25,47.458333333333336,47.25,47.375,47.458333333333336,47.541666666666664,47.375,47.75,47.5,47.583333333333336,47.041666666666664,47.25,47.375,47.75,47.833333333333336,46.625,47.3125,47.625,49.9375,47.25,47.166666666666664,47.125,47.1875,47.416666666666664,47.333333333333336,47.208333333333336,47.25,47.1875,47.8125,47.5625,47.666666666666664,46.9375,49.65625,47.833333333333336,47.25,46.916666666666664,47.4375,47.3125,0.0,47.25,47.03125,49.416666666666664,46.9375,47.291666666666664,47.416666666666664,47.84375,47.333333333333336,47.375,47.71875,47.625,49.583333333333336,48.90625,48.125,48.0,48.4375,48.6875,49.0,48.4375,48.71875,46.958333333333336,46.25,46.75,47.791666666666664,47.375,47.625,46.041666666666664,38.5625,47.375,47.958333333333336,47.4375,47.3125,47.375,47.625,47.6875,47.25,46.25,47.125,47.125,46.3125,46.666666666666664,47.09375,47.3125,46.875
22,2021-02-13,11:30:00,46.333333333333336,46.333333333333336,46.625,46.875,46.666666666666664,46.375,46.041666666666664,46.791666666666664,47.4375,48.0625,48.5,47.90625,47.375,47.916666666666664,47.208333333333336,47.083333333333336,46.333333333333336,46.0625,46.541666666666664,47.0,46.875,46.59375,46.458333333333336,46.59375,47.6875,47.875,47.8125,47.75,48.0625,48.25,47.25,47.0,45.75,45.791666666666664,46.5,47.0625,46.84375,46.71875,46.5625,46.708333333333336,47.59375,47.833333333333336,48.166666666666664,47.6875,47.875,48.041666666666664,47.0,47.041666666666664,47.34375,47.208333333333336,47.3125,47.291666666666664,47.6875,47.375,47.5,47.0,47.15625,47.333333333333336,47.6875,47.625,46.625,47.5,47.583333333333336,46.9375,47.15625,47.125,47.291666666666664,47.0625,47.3125,47.25,46.958333333333336,47.125,46.875,47.625,47.5625,47.541666666666664,46.875,47.5,47.75,47.125,46.958333333333336,47.416666666666664,47.416666666666664,47.041666666666664,47.208333333333336,47.0,47.375,46.84375,47.25,47.416666666666664,47.5,47.0625,47.125,47.625,47.583333333333336,47.291666666666664,48.9375,48.041666666666664,47.958333333333336,48.625,48.71875,48.75,48.833333333333336,48.875,46.4375,45.958333333333336,46.625,47.583333333333336,47.375,47.25,46.25,38.4375,47.25,48.083333333333336,47.5,47.125,47.25,47.541666666666664,47.708333333333336,47.291666666666664,46.166666666666664,47.25,47.0,46.25,46.333333333333336,46.958333333333336,46.75,46.75
23,2021-02-13,11:45:00,46.041666666666664,45.8125,46.6875,46.9375,46.708333333333336,46.708333333333336,46.6875,47.1875,47.083333333333336,47.708333333333336,47.916666666666664,47.4375,47.083333333333336,0.0,46.375,46.416666666666664,45.96875,45.875,46.75,47.15625,46.958333333333336,46.875,46.625,46.875,47.166666666666664,47.625,47.53125,47.59375,47.5625,47.65625,46.6875,46.541666666666664,45.625,45.59375,46.5625,47.125,47.25,46.8125,46.875,46.916666666666664,47.125,47.6875,47.75,47.3125,47.4375,47.53125,46.5,46.5,47.1875,47.0625,47.0625,47.0,47.416666666666664,47.25,47.208333333333336,46.5625,46.9375,47.0,47.1875,47.541666666666664,46.4375,47.291666666666664,47.166666666666664,46.5,47.0,47.041666666666664,47.25,46.9375,47.166666666666664,47.0625,46.583333333333336,46.708333333333336,46.75,47.25,47.375,47.375,46.71875,47.1875,47.375,47.0,46.8125,47.25,47.34375,46.916666666666664,47.0,46.875,47.1875,46.5,46.833333333333336,47.25,47.208333333333336,47.083333333333336,46.958333333333336,47.333333333333336,47.375,47.25,48.791666666666664,48.0,48.0,48.291666666666664,48.625,48.541666666666664,48.59375,48.333333333333336,46.21875,45.75,46.5,47.541666666666664,47.125,47.1875,46.333333333333336,38.5,47.166666666666664,47.40625,47.25,47.125,47.083333333333336,47.416666666666664,47.65625,47.166666666666664,45.8125,46.96875,46.875,46.083333333333336,46.333333333333336,46.833333333333336,47.0,46.666666666666664
24,2021-02-13,12:00:00,46.1875,46.5,48.75,48.4375,48.583333333333336,50.6875,47.0,51.6875,50.25,50.208333333333336,50.375,47.875,50.125,47.958333333333336,49.041666666666664,50.541666666666664,50.458333333333336,48.625,47.625,50.625,47.0,49.9375,46.1875,50.333333333333336,47.916666666666664,51.25,50.333333333333336,55.125,50.666666666666664,48.1875,46.833333333333336,46.916666666666664,48.75,44.875,49.458333333333336,46.958333333333336,48.875,49.40625,49.583333333333336,47.125,47.65625,48.333333333333336,51.75,48.166666666666664,49.40625,47.75,47.125,46.6875,47.0,50.125,49.708333333333336,49.791666666666664,47.5,52.041666666666664,50.541666666666664,51.208333333333336,52.46875,50.125,52.25,52.625,46.625,51.875,47.3125,49.9375,48.375,49.125,54.3125,48.875,52.4375,48.875,52.84375,49.916666666666664,47.833333333333336,47.625,52.09375,47.5625,49.6875,50.03125,47.375,50.625,47.0,47.71875,46.75,51.625,47.0,46.9375,58.25,50.583333333333336,48.0,52.166666666666664,48.15625,50.083333333333336,47.5,47.5625,49.8125,49.9375,48.708333333333336,46.9375,48.1875,50.375,48.041666666666664,48.5625,48.9375,47.125,47.208333333333336,46.21875,46.15625,47.375,47.78125,47.6875,45.875,42.25,47.25,48.8125,47.083333333333336,46.96875,45.583333333333336,47.583333333333336,47.9375,47.375,45.5,47.5,47.166666666666664,46.6875,46.75,47.0625,47.1875,50.0625
25,2021-02-13,12:15:00,47.458333333333336,47.541666666666664,46.25,46.8125,48.708333333333336,48.583333333333336,48.416666666666664,46.625,48.125,48.125,48.6875,48.416666666666664,47.90625,48.0,47.375,47.458333333333336,46.625,46.125,46.75,48.6875,46.5,46.708333333333336,46.875,53.0,50.041666666666664,48.0625,48.0,48.1875,47.875,50.708333333333336,49.791666666666664,47.291666666666664,45.833333333333336,47.708333333333336,46.875,46.875,46.9375,46.541666666666664,46.291666666666664,47.083333333333336,47.5,48.6875,48.1875,48.125,47.958333333333336,48.4375,47.375,49.75,49.0,47.25,47.208333333333336,50.75,47.65625,47.5,47.625,47.25,47.041666666666664,47.3125,47.666666666666664,47.6875,46.666666666666664,47.625,47.625,48.5,47.25,47.208333333333336,47.25,47.1875,47.4375,47.375,47.0,47.5,50.0,48.125,47.5,47.625,46.791666666666664,47.375,47.666666666666664,47.083333333333336,47.3125,47.5,48.791666666666664,47.0,47.25,47.125,47.8125,46.875,47.375,47.416666666666664,47.375,47.291666666666664,47.375,47.541666666666664,48.90625,47.416666666666664,48.9375,48.125,47.25,48.6875,48.375,48.75,48.65625,48.625,46.416666666666664,46.125,46.833333333333336,47.5,47.291666666666664,48.083333333333336,46.59375,37.0,47.416666666666664,48.083333333333336,47.541666666666664,47.208333333333336,47.25,47.666666666666664,47.666666666666664,47.0625,46.25,47.21875,47.0625,46.333333333333336,46.59375,47.125,47.25,46.833333333333336
26,2021-02-13,12:30:00,46.416666666666664,45.75,45.9375,46.958333333333336,46.75,46.125,46.6875,46.71875,47.4375,48.0625,47.833333333333336,48.333333333333336,47.625,47.666666666666664,46.875,47.583333333333336,46.041666666666664,46.833333333333336,47.25,47.0625,46.3125,46.75,46.583333333333336,46.15625,47.791666666666664,48.083333333333336,47.666666666666664,48.9375,48.25,48.416666666666664,47.083333333333336,46.0625,45.916666666666664,46.0,46.916666666666664,48.53125,46.791666666666664,45.4375,46.5,46.625,48.4375,48.208333333333336,47.708333333333336,47.75,48.0,47.666666666666664,46.791666666666664,47.25,47.0625,46.875,0.0,47.125,47.5,47.208333333333336,47.625,46.875,47.25,47.0625,46.333333333333336,48.25,46.833333333333336,46.8125,47.21875,47.125,47.416666666666664,47.291666666666664,47.291666666666664,46.958333333333336,47.28125,47.458333333333336,47.083333333333336,49.125,47.1875,47.541666666666664,47.15625,47.708333333333336,47.1875,50.5,46.958333333333336,47.5,46.458333333333336,48.6875,47.625,46.708333333333336,46.875,47.416666666666664,46.875,46.625,47.625,0.0,47.125,47.625,47.583333333333336,47.25,47.5,47.0,49.166666666666664,48.375,48.416666666666664,47.78125,47.875,48.875,48.041666666666664,48.125,46.0625,46.5,47.5625,47.5625,47.3125,47.875,46.583333333333336,37.083333333333336,47.59375,47.5625,47.0625,47.125,47.166666666666664,47.333333333333336,47.59375,47.833333333333336,46.59375,47.0625,46.75,46.4375,46.25,47.1875,46.6875,46.5625
