,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
10,2021-03-26,08:30:00,3.275,3.22185,3.29375,3.5438,3.7520666666666664,3.7791333333333337,3.710433333333333,3.631275,3.9125,3.493766666666667,3.891666666666667,3.27185,4.125,2.9406499999999998,2.41255,4.05625,4.15,4.321875,4.4125,3.9895666666666667,4.21565,4.610433333333334,4.283333333333333,3.9645666666666664,4.5042,4.05625,3.61565,5.2406,4.3281,3.95625,4.3344000000000005,4.4624999999999995,2.8094,3.9333000000000005,4.353149999999999,4.1719,4.237533333333333,4.0844000000000005,4.1125,3.45,4.8094,4.06875,4.8229,4.4155999999999995,4.65625,4.7672,4.908333333333333,4.1875333333333336
11,2021-03-26,08:45:00,4.631266666666666,4.627066666666667,4.525033333333334,4.387499999999999,4.791666666666667,4.722933333333333,4.797933333333333,4.60935,4.58125,4.6937999999999995,4.7562,4.7520999999999995,4.689566666666667,4.53595,4.3562666666666665,4.70315,5.46565,5.554133333333333,5.55,5.616700000000001,5.431233333333334,5.609375,5.57815,5.345833333333334,5.543749999999999,5.445833333333333,5.484375,5.6156500000000005,5.425,5.45315,5.2896,5.5229333333333335,5.40465,5.45,5.383333333333333,5.3594,5.495866666666667,5.4219,5.531233333333333,5.52345,5.515625,5.510433333333334,5.427066666666666,5.4625,5.395833333333333,5.5156,5.50315,5.575033333333334
12,2021-03-26,09:00:00,5.0604000000000005,5.068766666666667,5.106249999999999,4.71405,5.307825,5.15,5.23435,5.066666666666666,5.0,5.283333333333333,5.2328,5.25625,5.054199999999999,5.077100000000001,4.6781,5.016666666666667,5.781233333333333,5.86245,5.933333333333334,5.993733333333334,5.827033333333333,5.9375,5.947933333333334,5.675,5.939633333333333,5.828125,5.81565,6.110433333333333,5.7625,5.8,5.78595,5.797899999999999,5.856249999999999,5.77505,5.741700000000001,5.70005,5.8229,5.7312,5.83125,5.8469,5.86245,5.93125,5.83755,5.807824999999999,5.843733333333333,5.9719,5.853149999999999,5.99375
13,2021-03-26,09:15:00,5.4375,5.540649999999999,5.4604333333333335,5.266666666666667,5.847933333333334,5.4770666666666665,5.614566666666666,5.545325,5.5000333333333336,5.779166666666666,5.7042,5.74845,5.493766666666667,5.45,5.2437249999999995,5.5208,6.218766666666667,6.26095,6.1875,6.2781,6.1417,6.382825,6.233333333333333,6.133366666666666,6.3229,6.2562999999999995,6.1688,6.514600000000001,6.2265749999999995,6.220866666666666,6.206266666666667,6.1583,6.1562,6.204166666666667,6.197933333333334,6.131233333333333,6.2124999999999995,6.066666666666666,6.343733333333333,6.2312666666666665,6.1531,6.3406,6.2625,6.228149999999999,6.208366666666667,6.433333333333334,6.239075,6.308366666666667
14,2021-03-26,09:30:00,5.88125,6.00315,5.80625,5.65315,6.258333333333333,6.0916999999999994,6.10315,5.9375,5.8125,6.1583,6.131233333333333,6.18125,5.78125,5.89685,5.72185,6.060433333333333,6.5062999999999995,6.60315,6.6375,6.535925,6.568725,6.795833333333334,6.6469000000000005,6.452066666666667,6.8125,6.481233333333333,6.5187333333333335,6.922933333333333,6.56565,6.5854,6.46875,6.495866666666667,6.4391,6.641666666666667,6.4406,6.6156500000000005,6.5896,6.47185,6.5813,6.570833333333333,6.579166666666667,6.5792,6.552066666666666,6.627033333333333,6.44065,6.779166666666666,6.65005,6.720866666666667
15,2021-03-26,09:45:00,6.2625,6.1875,6.0937,6.0312,6.568766666666666,6.431266666666666,6.5313,6.4187666666666665,6.276575,6.55,6.5042,6.387533333333333,6.212525,6.175,6.083333333333333,6.435433333333333,6.741699999999999,6.9437,6.853149999999999,7.012499999999999,6.8906,7.01565,6.889599999999999,6.7813,6.96875,6.8313,6.9344,7.110399999999999,6.793775,6.837533333333333,6.883333333333333,6.810399999999999,6.8312333333333335,6.854725,6.790649999999999,6.820833333333333,6.850033333333333,6.745866666666667,6.95,6.9234,6.933333333333333,7.0219000000000005,6.841666666666666,6.918733333333333,6.7469,6.975,6.7719000000000005,6.970833333333334
16,2021-03-26,10:00:00,6.560433333333333,6.584375,6.4516,6.254166666666666,6.8906,6.7063,6.8,6.710466666666666,6.55625,6.9145666666666665,6.860433333333333,6.804166666666667,6.6021,6.55625,6.28745,6.793733333333333,7.0792,7.168733333333333,7.20625,7.175,7.018766666666667,7.218766666666667,7.21565,6.9770666666666665,7.229166666666667,7.066666666666667,7.095866666666666,7.456266666666667,7.0656,7.072933333333334,7.133299999999999,7.0229333333333335,6.95625,7.0563,7.0687999999999995,7.099999999999999,7.1042,6.9374666666666664,7.200033333333333,7.25,7.152066666666666,7.26875,7.12185,7.0875,7.0687,7.225,7.134399999999999,7.25
17,2021-03-26,10:15:00,6.90315,6.9,6.89065,6.658333333333334,7.1875,6.9729,7.2344,7.106249999999999,6.857825,7.07815,7.1979,7.0271,6.908333333333334,6.8469,0.0,7.1625,7.25,7.43595,7.381233333333334,7.4271,7.314566666666667,7.452066666666667,7.3500000000000005,7.275033333333333,7.420866666666666,7.287533333333333,7.40935,7.675,7.343766666666667,7.33125,7.2749999999999995,7.208366666666667,7.249975,7.337466666666667,7.2708,7.3521,7.345866666666666,7.282824999999999,7.3937333333333335,7.443766666666666,7.3125,7.51875,7.306266666666667,7.360399999999999,7.2,7.42495,7.384399999999999,7.493766666666667
18,2021-03-26,10:30:00,7.2667,7.126550000000001,7.075,6.985400000000001,7.4906500000000005,7.264600000000001,7.545866666666666,7.2406500000000005,7.224999999999999,7.40935,7.429200000000001,7.325,7.1375,7.193766666666666,6.8979333333333335,7.325,7.450025,7.639600000000001,7.633333333333333,7.50625,7.470833333333334,7.67185,7.583333333333333,7.38755,7.6937999999999995,7.4417,7.5645999999999995,7.881233333333334,7.5020999999999995,7.50315,7.54375,7.529166666666666,7.5020999999999995,7.581275,7.3313,7.5,7.57345,7.4219,7.616700000000001,7.6655999999999995,7.4219,7.70315,7.516666666666667,7.60935,7.496874999999999,7.653125,7.540625,7.747933333333333
19,2021-03-26,10:45:00,7.404166666666666,7.493733333333334,7.3938,7.1125,7.785925,7.5672,7.706266666666667,7.510975,7.475,7.60935,7.6771,7.551575,7.3979,7.5312,7.103149999999999,7.5156,7.65625,7.7042,7.7042,7.762499999999999,7.670833333333334,7.8,7.71875,7.541666666666667,7.8562,7.696899999999999,7.706266666666667,8.045866666666667,7.7124999999999995,7.668766666666667,7.5958,7.65625,7.575,7.7375,7.675,7.69375,7.7625,7.6020666666666665,7.7125,7.8187750000000005,7.681266666666666,7.833333333333333,7.6687666666666665,7.759399999999999,7.664633333333334,7.793749999999999,7.833333333333333,7.9125000000000005
20,2021-03-26,11:00:00,7.6979,7.641633333333334,7.541633333333333,7.409375000000001,8.0188,7.847933333333334,7.924966666666666,7.7250000000000005,7.654166666666666,7.777066666666667,7.8469,7.8021,7.5874749999999995,7.59375,7.341666666666666,7.7656,7.737466666666667,7.850033333333333,7.781266666666667,7.939633333333333,7.760433333333334,7.910433333333334,7.9187666666666665,7.7031,7.943733333333333,7.81565,7.814566666666667,8.2188,7.845866666666667,7.7771,7.8203499999999995,7.770833333333333,7.85,7.8958,7.779166666666666,7.8563,7.849975,7.743733333333334,7.895833333333333,7.9812666666666665,7.8583,8.039633333333335,7.74375,7.804166666666667,7.7969,7.943775,7.868766666666667,7.9395999999999995
21,2021-03-26,11:15:00,7.70005,7.73435,7.67185,7.512533333333334,8.066699999999999,7.8656500000000005,7.975,7.8354,7.73745,7.9437999999999995,7.965625000000001,7.92495,7.7031,7.710433333333334,7.3979333333333335,7.82815,7.70625,7.900033333333333,7.84065,7.912533333333333,7.845866666666666,7.981299999999999,7.8937333333333335,7.6375,8.018766666666666,7.8125,7.8083,8.216700000000001,7.7688,7.8500000000000005,7.8313,7.779133333333333,7.85,7.86875,7.797933333333333,7.883333333333333,7.925050000000001,7.7312666666666665,7.958333333333333,7.9771,7.881266666666666,7.962500000000001,7.795866666666666,7.904166666666666,7.775033333333333,7.9896,7.887499999999999,7.985399999999999
22,2021-03-26,11:30:00,7.770833333333333,7.768766666666667,7.8417,7.558333333333334,8.196850000000001,8.01565,8.108333333333334,7.96565,7.850033333333333,8.02815,8.022933333333333,7.975033333333333,7.75,7.8792,7.6312750000000005,7.90315,7.804133333333333,7.943766666666666,7.86875,7.86875,7.8396,8.004199999999999,7.872933333333333,7.80935,7.9479,7.784375000000001,7.865625,8.134350000000001,7.885433333333332,7.895866666666667,7.7771,7.8625,7.9062,8.031266666666667,7.856249999999999,7.897966666666666,7.843733333333333,7.758333333333333,8.012550000000001,8.012500000000001,7.9422,8.04375,7.7188,7.945866666666667,7.785433333333333,8.05,7.981249999999999,8.02815
23,2021-03-26,11:45:00,7.943733333333333,7.8521,7.840624999999999,7.702100000000001,8.3094,8.140649999999999,8.196900000000001,8.0375,8.02815,8.118799999999998,8.164566666666666,8.15,7.856249999999999,7.9437999999999995,7.635433333333332,8.02345,7.69065,7.90625,7.841666666666666,7.922900000000001,7.808333333333334,7.9021,7.8396,7.733366666666666,7.9313,7.728149999999999,7.8979333333333335,8.209399999999999,7.821899999999999,7.889599999999999,7.825,7.925,7.83125,7.968733333333333,7.87185,7.8145999999999995,7.9646,7.797933333333333,7.979200000000001,7.991666666666667,7.8875,7.91875,7.854133333333333,8.0125,7.839533333333333,8.02815,7.95315,8.045866666666667
24,2021-03-26,12:00:00,7.908333333333334,7.916666666666667,7.92185,7.79685,8.322933333333333,8.05005,8.209399999999999,8.102066666666667,8.006250000000001,8.206233333333332,8.178149999999999,8.11875,7.920866666666666,8.002066666666666,7.708333333333333,8.09065,7.7042,7.779166666666666,7.825,7.87815,7.775033333333333,7.8583,7.9021,7.68125,7.9604,7.7520999999999995,7.8656500000000005,8.089599999999999,7.843766666666667,7.8438,7.7604,7.883333333333333,7.85,7.970833333333334,7.818733333333333,7.85625,7.9125000000000005,7.7625,7.879675000000001,7.9374666666666664,7.7656,7.9469,7.787499999999999,7.9146,7.7688,8.0031,7.8875,7.9666999999999994
25,2021-03-26,12:15:00,7.9094,7.9542,7.98755,7.764600000000001,8.383333333333333,8.19065,8.284400000000002,8.1438,7.9896,8.12815,8.183333333333332,8.045866666666667,7.947933333333334,8.1,7.6655999999999995,8.185975,7.668733333333333,7.833333333333333,7.758333333333333,7.85625,7.824966666666666,7.8145999999999995,7.7969,7.5896,7.793733333333333,7.6719,7.775000000000001,8.0667,7.75,7.732825,7.827100000000001,7.78435,7.714566666666667,7.884399999999999,7.691633333333333,7.8547,7.8374999999999995,7.747933333333333,7.8229,7.91875,7.7250499999999995,7.9313,7.775,7.887499999999999,7.707825,7.896875,7.8396,7.9
26,2021-03-26,12:30:00,7.983333333333333,7.935466666666667,7.964566666666667,7.668733333333333,8.375033333333333,8.174999999999999,8.207825,8.057825,7.9797,8.19375,8.166666666666666,8.10625,7.883366666666666,7.9828,7.6771,8.04065,7.497933333333333,7.675,7.633333333333333,7.645325,7.6270999999999995,7.735433333333333,7.739566666666666,7.4979000000000005,7.6604,7.5625,7.6021,7.9375,7.701575,7.61875,7.6521,7.5667,7.591666666666666,7.7292,7.591666666666666,7.6437333333333335,7.6417,7.5125,7.665649999999999,7.778124999999999,7.695833333333333,7.804166666666667,7.568766666666666,7.689566666666667,7.5219000000000005,7.820833333333333,7.6270999999999995,7.728149999999999
27,2021-03-26,12:45:00,7.5020999999999995,7.675,7.110433333333333,7.20315,7.75315,7.810433333333333,7.9344,7.356249999999999,7.1854000000000005,7.393766666666667,8.0688,7.5390999999999995,7.158366666666667,7.497933333333333,7.6562,8.114600000000001,6.4844,7.454166666666667,7.089566666666667,6.945800000000001,7.2104333333333335,7.145833333333333,6.743766666666667,7.012533333333333,7.097966666666667,7.2781,7.15,7.525000000000001,7.0469,6.9271,6.15625,6.427099999999999,6.847933333333333,6.370833333333334,6.766666666666667,7.460433333333334,7.5854,7.431266666666667,7.58755,7.656266666666667,7.4125,7.278124999999999,6.881266666666666,7.322933333333334,6.966666666666666,7.3479,7.2,7.384399999999999
28,2021-03-26,13:00:00,7.8125,7.8187999999999995,7.7375,7.593766666666667,8.18285,8.0594,8.083366666666667,7.968766666666667,7.797899999999999,7.991700000000001,8.053149999999999,7.86245,7.766666666666667,7.821899999999999,7.6479,7.9333,7.34065,7.418749999999999,7.21255,7.3031,7.372933333333333,7.4375,7.4094,7.233333333333333,7.527066666666666,7.304166666666667,7.331266666666667,7.685433333333333,7.382825,7.2969,7.3922,7.329166666666667,7.44065,7.54375,7.262466666666666,7.35,7.3374999999999995,7.318766666666666,7.4437,7.443766666666666,7.406266666666666,7.415649999999999,7.264600000000001,7.52815,7.214075,7.41875,7.402066666666666,7.485399999999999
29,2021-03-26,13:15:00,7.6281,7.739566666666666,7.670325,7.4624999999999995,8.060433333333334,7.8375,8.001575,7.7812,7.720833333333334,7.915649999999999,7.917199999999999,7.825033333333333,7.583333333333333,7.7578,7.454675,7.90315,7.0917,7.204166666666667,7.129166666666666,7.195325,7.28435,7.221875000000001,7.095833333333334,7.041666666666667,7.295866666666666,7.133333333333333,7.191666666666666,7.4375333333333336,7.2094000000000005,7.17185,7.181233333333334,7.1719,7.2062,7.202100000000001,7.095833333333334,7.220866666666667,7.195866666666667,7.0718499999999995,7.349999999999999,0.0,7.141666666666667,7.2047,7.116633333333333,7.3031500000000005,7.074999999999999,7.309374999999999,7.1531,7.36255
30,2021-03-26,13:30:00,7.4875,7.5729,7.5812,7.3438,7.8375,7.604166666666667,7.6458,7.229133333333333,7.568766666666666,7.68595,7.7875,7.585925,7.200033333333333,7.162466666666667,7.30625,7.733333333333333,6.8563,7.004700000000001,6.8521,6.920833333333333,6.95,6.858333333333333,6.691666666666666,6.8520666666666665,6.9770666666666665,6.868733333333334,6.918733333333333,7.239599999999999,6.937475,6.8937,6.94065,6.735433333333333,6.6983999999999995,7.070833333333333,6.889566666666667,6.895866666666667,6.925,6.9146,7.0979,7.071899999999999,6.866699999999999,6.525,6.981233333333333,7.0547,6.890625,7.0969,6.929166666666667,7.060433333333333
31,2021-03-26,13:45:00,7.204166666666667,7.00315,7.052066666666666,7.0396,7.507825,7.3520666666666665,7.4021,7.425,7.202099999999999,7.19375,7.465624999999999,7.195833333333333,6.983333333333334,7.15315,6.929675,7.327100000000001,6.275,6.51875,6.4406,6.36245,6.4875,6.54375,6.55,6.216666666666666,6.558333333333334,6.193733333333334,6.570833333333333,6.797933333333333,6.304133333333333,6.4104,6.443733333333333,6.427066666666666,6.39375,6.589633333333333,6.37815,6.634399999999999,6.618766666666667,6.268766666666667,6.44375,6.604699999999999,6.51255,6.61875,6.545833333333333,6.59065,6.416666666666667,6.7124999999999995,6.5062,6.545833333333333
32,2021-03-26,14:00:00,6.9,6.860400000000001,6.8219,6.54685,7.21875,6.993766666666666,7.259399999999999,7.0896,0.0,6.9281,7.108366666666666,6.9468499999999995,6.85935,7.012466666666666,6.70625,7.048425,6.0167,6.254133333333333,6.0854333333333335,6.168775,6.0469,6.181266666666667,6.183366666666667,6.0271,6.2271,6.1875,6.079166666666667,6.36255,6.0437666666666665,6.134399999999999,6.1292,6.01875,6.141666666666666,6.299966666666667,5.9313,6.1354,6.181274999999999,6.032825,6.0875,6.20935,6.13595,6.185433333333333,6.09375,6.30155,6.0625,6.32505,6.3145999999999995,6.239566666666666
33,2021-03-26,14:15:00,6.6354,6.5344,6.5854,6.37185,7.025033333333333,6.80005,6.6437,6.6499999999999995,6.728149999999999,6.702066666666667,6.745833333333334,6.582800000000001,6.55315,6.593775,6.370833333333334,6.8812,5.693733333333333,5.800025,5.6645666666666665,5.731233333333333,5.75,5.795866666666666,5.7625,5.639600000000001,5.864566666666666,5.693766666666666,5.746874999999999,5.954166666666666,5.7146,5.76875,5.66565,5.716666666666666,5.7250000000000005,5.941666666666667,5.716666666666666,5.74375,5.7438,5.7094000000000005,5.699999999999999,5.9375,5.74685,5.83755,5.733333333333333,5.850033333333333,5.579166666666667,5.923425,5.779166666666666,5.89375
34,2021-03-26,14:30:00,6.19845,6.2297,6.2719249999999995,6.143766666666667,6.5547,6.3844,6.4021,6.356249999999999,6.3354,6.4437,6.372933333333333,6.172933333333333,6.231249999999999,6.24685,5.9375,6.425025,5.218733333333334,5.2937666666666665,5.2979,5.360433333333333,5.358333333333334,5.439566666666667,5.4375,5.308333333333333,5.41565,5.3594,5.2905999999999995,5.639600000000001,5.2406500000000005,5.325,5.4969,5.3625,5.314566666666667,5.5042,5.341633333333334,5.3844,5.4,5.2813,5.325033333333333,5.425,5.502066666666667,5.5969,5.366666666666667,5.5312,5.329199999999999,5.4604333333333335,5.364599999999999,5.43435
35,2021-03-26,14:45:00,5.8124666666666664,5.7812,5.779166666666666,5.7250000000000005,6.168733333333333,6.025000000000001,6.1688,5.970833333333334,5.9016,5.984375,5.970833333333334,5.79995,5.78125,5.843733333333333,5.59375,6.002100000000001,4.829166666666667,4.95315,4.820833333333334,4.9813,4.954166666666667,5.0479,4.958333333333333,4.8729000000000005,4.966666666666666,4.891666666666667,4.893766666666667,5.212533333333333,5.03125,4.941666666666666,4.99375,4.925,4.904166666666667,5.083366666666667,4.820833333333334,4.854133333333333,4.8594,4.9083,4.860433333333333,5.04685,5.066666666666666,5.026574999999999,4.889633333333333,5.1437333333333335,4.845866666666667,5.1688,5.1063,5.1229000000000005
36,2021-03-26,15:00:00,5.4375,5.474999999999999,5.4969,5.4094,5.791666666666667,5.6343499999999995,5.745833333333333,5.5249999999999995,5.468733333333333,5.6,5.570866666666667,4.7792,3.5875,5.54995,5.2937666666666665,5.5438,4.425,4.503125,4.445866666666666,4.553125,4.495833333333334,4.545833333333333,4.378125000000001,4.3625,4.572966666666666,4.364075,4.377066666666667,4.7375,4.493774999999999,4.5187333333333335,4.4875,4.491666666666666,4.422933333333333,4.6229000000000005,4.390625,4.4729,4.541666666666667,4.38595,4.400033333333333,4.57815,4.579166666666667,4.5354,4.4750000000000005,4.712466666666667,4.408366666666667,4.681274999999999,4.487475,4.6125
37,2021-03-26,15:15:00,4.9344,4.9969,5.122933333333333,4.981233333333333,5.245866666666667,5.152066666666666,5.3521,5.1297250000000005,5.1375,5.220866666666667,5.060433333333333,2.2917,0.20315,5.012533333333333,4.891666666666667,5.15935,3.9104000000000005,4.0188,4.04375,4.0969,4.087533333333333,3.9906499999999996,3.881266666666667,3.9312333333333336,4.020866666666667,3.8083666666666667,3.9688,4.199999999999999,4.0375,3.99065,4.1406,4.0375000000000005,3.95,4.1,3.8813,4.01565,3.9687666666666668,3.9938,3.9208666666666665,4.120833333333334,4.23435,4.070866666666666,3.922933333333333,4.179166666666666,3.94375,4.1229000000000005,4.1594,4.1687666666666665
